3183.939353	912.789072	326.421033	105.6297566	642.8873844	600.4339723	1985.914399	746.6501998	1606.439385	420.2559361	567.9492245	117.3093169	352.7015322	49.71744727	44.58597969
1636.888055	460.6786907	2398.619337	403.7092697	451.2600221	755.8700449	664.041691	951.6822708	424.1414507	808.8232803	284.2488287	354.4733927	151.7953979	120.2345791	95.45236309
2912.390878	432.8584974	968.774989	4095.201068	886.3829568	709.5377913	368.9010199	508.8126814	692.9063077	427.501461	375.035165	273.2782651	214.2048352	117.9817733	141.7584869
1689.53045	749.7517521	572.5139275	1630.653005	4412.936214	773.6209459	201.5810644	174.7144907	196.0849383	368.7924528	224.7233556	314.4151885	118.9643328	114.3395763	189.7064321
2236.046282	221.1106672	427.031302	1995.038421	2654.434118	4322.552414	1834.702654	483.2624212	295.9354696	185.3239411	349.3660855	139.5501638	258.1318481	102.0328441	146.6310299
1779.080685	424.0353383	194.3593988	388.5996376	1070.946879	1513.167948	1385.86611	471.9922546	117.8611639	126.525799	85.61132029	161.059976	52.52741495	95.13853084	126.0826875
2751.316825	423.7936512	220.7460409	285.295039	3407.799418	1490.147993	882.8863374	1066.176434	181.2470789	91.75279775	69.18402759	75.58124655	123.4344982	39.89106601	138.4096863
757.7513815	663.716994	347.9847158	249.0025933	486.371764	2774.680877	705.4555117	445.7654041	345.3765809	86.3376507	38.66494783	13.25145959	29.94927329	32.74285283	77.05966782
1136.554182	1043.957387	968.0462881	1049.901396	598.741599	1069.230855	2690.721692	725.3427343	350.1183033	326.2707972	119.2788879	50.36528568	19.93573497	28.6834717	97.8575938
1187.414738	440.5280571	549.479471	1861.287165	1861.873196	962.0317486	816.7703128	2674.139435	1043.056284	546.9015196	231.571509	156.7319161	48.10196216	21.15189965	92.11914452
1831.624906	1056.59947	571.3151829	546.2615867	1381.135211	1444.338409	620.9825781	308.115092	917.9697955	658.9631118	251.8152847	201.3962788	79.79251172	28.51808108	77.2464307
835.7628429	425.6376844	876.9641627	1260.766312	1308.499754	1695.417215	880.4405039	425.8081167	575.9806005	1081.500481	539.1091546	238.5662571	140.3537517	42.40990889	45.94028807
558.3710914	171.0232062	1044.730888	1752.216231	2078.338986	1907.633618	2554.928088	1444.554279	660.1714132	860.5402781	1751.993179	758.2171352	285.6384736	148.206686	108.3273677
406.0016482	286.7862195	181.8632269	1371.640305	1337.769913	1017.779403	598.471512	648.2359462	320.5761105	200.4675106	199.8304592	360.752214	153.5509754	37.29047884	29.1780295
448.4908529	167.7855548	266.1566526	1173.782042	3327.997174	2245.485555	1175.840618	535.331906	407.0888323	299.5850127	80.68570645	170.3768043	277.3087516	107.8629772	110.2781044
877.6357585	80.50002589	124.616747	408.1025905	1022.883978	1298.58295	831.1131843	399.7615697	228.3186908	196.5867823	94.61247217	58.81357425	85.10513636	114.3891344	113.3181735
2358.531187	67.09424422	168.7131058	483.1706125	1511.130614	1768.032622	1275.008931	920.0052471	388.3695143	173.9632692	161.2449293	140.2762495	64.44360257	80.33311869	155.4560051
528.3616747	129.9153682	108.2551021	198.2466753	564.9385198	1134.533036	889.1079659	618.1820533	392.2685922	153.7067289	128.1733053	97.85540559	44.43571353	24.34204213	152.5437344
799.6023768	221.2301924	462.5001533	498.2215182	290.1914359	421.0136566	569.4463412	444.9164745	323.390225	156.9595425	103.5629048	33.98044064	34.16627163	17.80506252	71.51258769
510.7796528	144.2412657	277.5326128	2985.267245	1337.144699	416.8069682	358.8275753	379.5062411	399.1059868	271.7260613	234.3015713	85.13020801	51.02034949	29.46656196	63.42349257
1159.82217	124.8950848	271.942982	371.6977521	1859.309377	909.7944993	266.6884958	151.4188374	236.869413	235.638763	197.4882779	150.931285	63.74522086	30.07937302	80.28306438
1186.770887	242.2872365	454.9075529	3255.908557	760.9746985	1228.42519	420.5736656	168.2224789	127.4639698	176.0471074	144.3909652	127.261845	105.9685086	37.65190993	67.26520234
1234.256328	133.1509339	256.1528048	1007.795482	5012.005289	1162.454661	724.5345738	254.154414	86.03892109	77.74159861	102.1543962	76.85190547	71.21826393	38.94212034	52.00861946
2260.700676	612.254336	281.2332674	368.6798548	1705.482613	6257.097676	3254.73025	693.3469427	381.3649083	138.8779602	53.13093268	74.9389255	76.19022846	35.60137988	94.14404946
1204.704992	827.8263296	2331.807669	586.4217176	1221.55212	2275.811573	4433.847379	1292.925013	306.2552374	146.7239971	19.03535361	17.8973048	30.79218053	18.30320974	39.19906494
